created_at,handle,mined_at,retweet_count,text,tweet_id,subjectivity,polarity,sentiment
Mon Nov 13 19:55:19 +0000 2017,Washington Post,2017-11-15 12:19:30.654846,968,Roy Moore allegations prompt reflections on fundamentalist culture in which some Christian men date teens https://t.co/HaXdZzoTUr,930162176958099457,0.0,0.0,neutral
Mon Nov 13 19:47:07 +0000 2017,Washington Post,2017-11-15 12:19:30.654848,137,"Analysis: The fastest-growing jobs in America pay about $22,000 per year https://t.co/q93ZZkaM0j",930160115914870784,0.0,0.0,neutral
Mon Nov 13 19:42:28 +0000 2017,Washington Post,2017-11-15 12:19:30.654850,147,Bill Gates joins the fight against Alzheimer’s — and it’s personal https://t.co/ey8mshlHiM,930158942797344771,0.3,0.0,neutral
Mon Nov 13 19:35:08 +0000 2017,Washington Post,2017-11-15 12:19:30.654852,49,Supreme Court takes case on free speech rights of antiabortion counseling centers https://t.co/Ixgw1jthCd,930157097311981569,0.8,0.4,positive
Mon Nov 13 19:32:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654854,317,Superhero actresses are using their power to take on Hollywood sexual harassment https://t.co/ExZYUCRoGm,930156325220372480,0.8333333333333334,0.5,positive
Mon Nov 13 19:23:31 +0000 2017,Washington Post,2017-11-15 12:19:30.654857,37,Analysis: How Senate Republicans could kick Roy Moore out of the Senate https://t.co/Cimi1DNF1h,930154174020509696,0.0,0.0,neutral
Mon Nov 13 19:16:54 +0000 2017,Washington Post,2017-11-15 12:19:30.654859,71,Opinion: You want to see how to stand up to Trump? https://t.co/tKE4qF17ym,930152508797915136,0.0,0.0,neutral
Mon Nov 13 19:10:27 +0000 2017,Washington Post,2017-11-15 12:19:30.654861,85,"Opinion: For the love of God, don’t bring guns to church https://t.co/ZCNJ0Mwc8Y",930150889045811201,0.6,0.5,positive
Mon Nov 13 19:03:59 +0000 2017,Washington Post,2017-11-15 12:19:30.654864,505,Opinion: Trump told voters the system was rigged. Now he’s actively rigging it against them. https://t.co/0RucMTEfx5,930149260645019648,0.6,-0.13333333333333333,negative
Mon Nov 13 18:50:08 +0000 2017,Washington Post,2017-11-15 12:19:30.654866,51,"Kirstjen Nielsen, Trump’s Homeland Security nominee, faces Senate panel vote https://t.co/CBRVguSfVS",930145776206077953,0.0,0.0,neutral
Mon Nov 13 18:44:58 +0000 2017,Washington Post,2017-11-15 12:19:30.654868,38,"Two people stabbed while trying to stop a theft at Mall of America, police say https://t.co/cVfrk3kS0w",930144475271311360,0.0,0.0,neutral
Mon Nov 13 18:38:51 +0000 2017,Washington Post,2017-11-15 12:19:30.654870,9,Iliza Shlesinger built a career making jokes about being single. Now she’s engaged. https://t.co/aRk35OadtL,930142933877223427,0.21428571428571427,-0.07142857142857142,negative
Mon Nov 13 18:32:46 +0000 2017,Washington Post,2017-11-15 12:19:30.654873,81,Analysis: Distrust of the media is an excuse to disbelieve Roy Moore’s accusers https://t.co/55VzZ1Wkwu,930141403241504769,0.05,-0.05,negative
Mon Nov 13 18:23:02 +0000 2017,Washington Post,2017-11-15 12:19:30.654875,33,Trump picks Alex Azar to lead the Health and Human Services Department https://t.co/9x0GUVIS97,930138955026190336,0.1,0.0,neutral
Mon Nov 13 18:22:13 +0000 2017,Washington Post,2017-11-15 12:19:30.654877,61,Federal appeals court allows Trump’s third travel ban partially to take effect https://t.co/EVt45Eswy5,930138747420766211,0.15,-0.05,negative
Mon Nov 13 18:19:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654879,202,Analysis: Mitch McConnell vs. Roy Moore is now a battle for the soul of the GOP https://t.co/6IuEa6BVrR,930137959554342913,0.0,0.0,neutral
Mon Nov 13 18:12:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654882,64,"""Keurig CEO: Tweet regarding 'Hannity' created an 'unacceptable situation'"" https://t.co/mDToP5KbU8 by @ErikWemple",930136189658718208,0.0,0.0,neutral
Mon Nov 13 18:06:11 +0000 2017,Washington Post,2017-11-15 12:19:30.654884,145,Analysis: Trump’s fallacious case for being soft on Vladimir Putin https://t.co/E9ahDceRzw,930134712743550977,0.35,0.1,positive
Mon Nov 13 17:58:41 +0000 2017,Washington Post,2017-11-15 12:19:30.654886,64,Opinion: A fake news campaign blames an innocent American for a coup attempt in Turkey https://t.co/k77Fv8ZkTU,930132827697541120,0.5666666666666667,0.0,neutral
Mon Nov 13 17:50:11 +0000 2017,Washington Post,2017-11-15 12:19:30.654888,120,A college party was so massive it crashed straight through the apartment floor https://t.co/3yaysBp5zI,930130687692279808,0.7,0.1,positive
Mon Nov 13 17:46:10 +0000 2017,Washington Post,2017-11-15 12:19:30.654890,123,Opinion: Why neo-fascists are making a shocking surge in Poland https://t.co/eLGjJdAXSf,930129676059729920,1.0,-1.0,negative
Mon Nov 13 17:40:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654893,103,Trump makes late push for GOP tax bills to gut Obamacare https://t.co/9FlS7vvGJw,930128141795897344,0.6,-0.3,negative
Mon Nov 13 17:33:46 +0000 2017,Washington Post,2017-11-15 12:19:30.654895,106,Analysis: Inappropriate sexual activity with minors knows no political boundaries https://t.co/O88gG78PCN,930126556831408129,0.4666666666666667,0.25,positive
Mon Nov 13 17:27:07 +0000 2017,Washington Post,2017-11-15 12:19:30.654897,80,"""How will Democrats cope if Putin starts playing dirty tricks for Bernie Sanders (again)?"" https://t.co/tNG3FCL8SR via @PostOpinions",930124884113534977,0.8,-0.6,negative
Mon Nov 13 17:24:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654900,47,Texas church becomes a solemn memorial a week after shooting massacre https://t.co/ew0rZDEPAY,930124118384693248,0.0,0.0,neutral
Mon Nov 13 17:20:29 +0000 2017,Washington Post,2017-11-15 12:19:30.654902,160,Opinion: This little-discussed part of the GOP tax bill proves what it’s really about https://t.co/XjRB4zY1w5,930123214436564992,0.1,0.25,positive
Mon Nov 13 17:14:12 +0000 2017,Washington Post,2017-11-15 12:19:30.654905,29,"Devin Kelley’s Air Force punishment exposes flaws with military justice, observers say https://t.co/CXhH1GIKsN",930121630860435456,0.1,-0.1,negative
Mon Nov 13 17:02:16 +0000 2017,Washington Post,2017-11-15 12:19:30.654907,122,Opinion: Ignore the spin. Trump and GOP have made a devil’s bargain with Roy Moore. https://t.co/0Cw5Xe7DKU,930118628065804289,0.0,0.0,neutral
Mon Nov 13 16:56:48 +0000 2017,Washington Post,2017-11-15 12:19:30.654910,54,Analysis: The Trump appointee you've never heard of who's reshaping health policy https://t.co/GY15Dtsdsq,930117254586470400,0.0,0.0,neutral
Mon Nov 13 16:51:07 +0000 2017,Washington Post,2017-11-15 12:19:30.654912,207,Senate majority leader calls on Roy Moore to end Senate campaign after claims of sexual misconduct with 14-year-old… https://t.co/HOkSmD9XWN,930115823171141632,0.8333333333333334,0.5,positive
Mon Nov 13 16:48:02 +0000 2017,Washington Post,2017-11-15 12:19:30.654915,201,Women respond to Roy Moore allegations by reminding the world what it looks like to be 14 https://t.co/kX5Pd0xTgA,930115045824061442,0.0,0.0,neutral
Mon Nov 13 16:39:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654917,216,"""Trump sounds ignorant of history. But racist ideas often masquerade as ignorance."" https://t.co/kxJJ0dxfR6 via @PostEverything",930112789527650305,0.0,0.0,neutral
Mon Nov 13 16:34:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654920,68,"Analysis: With Chris Christie gone, wind energy may pick up speed in New Jersey https://t.co/WwPa3jeD0s",930111531756457984,0.45454545454545453,0.13636363636363635,positive
Mon Nov 13 16:28:08 +0000 2017,Washington Post,2017-11-15 12:19:30.654922,14,Analysis: The Giants and Ben McAdoo hit a new low in a season of new lows https://t.co/36YgT0NdvV,930110037023969281,0.403030303030303,0.0909090909090909,positive
Mon Nov 13 16:28:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654924,218,"Hate crimes in the United States increased last year, the FBI says https://t.co/IZNJB9v5Ox",930110025091006464,0.48333333333333334,-0.4,negative
Mon Nov 13 16:27:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654927,10,Perspective: A purple haze of Vikings fans obscures Redskins’ alleged home field advantage https://t.co/IKfKVxBLYE,930109767829393414,0.1,-0.1,negative
Mon Nov 13 16:24:01 +0000 2017,Washington Post,2017-11-15 12:19:30.654929,316,Trump personally asked Xi Jinping to help resolve case of UCLA basketball players arrested in China https://t.co/AaB3QrCo0O,930109002087792640,0.3,0.0,neutral
Mon Nov 13 16:22:09 +0000 2017,Washington Post,2017-11-15 12:19:30.654932,25,Tough decisions loom as congressional GOP moves closer to tax-cut plan https://t.co/neMTFbIk26,930108531340136448,0.8333333333333334,-0.3888888888888889,negative
Mon Nov 13 16:17:13 +0000 2017,Washington Post,2017-11-15 12:19:30.654934,101,Opinion: Trump’s credulity about Russia elicits a blowback https://t.co/p1HTQP7maM,930107292279861249,0.0,0.0,neutral
Mon Nov 13 16:11:25 +0000 2017,Washington Post,2017-11-15 12:19:30.654936,112,"Colin Kaepernick is GQ’s ""Citizen of the Year"", but chooses to stay silent https://t.co/LRe15thL1d",930105832884264960,0.1,0.0,neutral
Mon Nov 13 16:05:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654939,50,"Review: After many failed attempts at the box office, Netflix finally gets ""The Punisher"" right https://t.co/DvyKqyRcLn",930104231612346370,0.5839285714285715,0.07142857142857142,positive
Mon Nov 13 15:59:59 +0000 2017,Washington Post,2017-11-15 12:19:30.654941,79,Opinion: Trump’s plan for dealing with domestic terror is missing in action https://t.co/z6rS3dt2OT,930102953540759558,0.08333333333333333,-0.03333333333333333,negative
Mon Nov 13 15:50:06 +0000 2017,Washington Post,2017-11-15 12:19:30.654943,71,"Opinion: Tillerson’s ""redesign"" for State looks a lot like a retreat https://t.co/1LAAONvnzz",930100467153203200,0.0,0.0,neutral
Mon Nov 13 15:39:07 +0000 2017,Washington Post,2017-11-15 12:19:30.654946,36,"Terry McAuliffe may be on his way out in Va., but nationally he’s just arriving https://t.co/L9BzVo5H5i",930097701903065090,0.0,0.0,neutral
Mon Nov 13 15:29:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654948,112,"Fossil fuel emissions to reach an all-time high in 2017, scientists say — dashing hopes of progress https://t.co/Ohrqf2fE0O",930095169071919105,0.5399999999999999,0.16,positive
Mon Nov 13 15:28:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654951,8,Analysis: So much for anyone challenging the Patriots in the AFC East https://t.co/1daa6aWEFT,930094919468961792,0.6,0.35,positive
Mon Nov 13 15:26:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654953,48,The Finance 202: House aims to pass tax overhaul this week as businesses urge caution https://t.co/19RL54mbhX,930094424591302656,0.0,0.0,neutral
Mon Nov 13 15:25:29 +0000 2017,Washington Post,2017-11-15 12:19:30.654955,128,Analysis: How Poland became a breeding ground for Europe’s far right https://t.co/LHYTG5oeoE,930094270639431680,0.7678571428571428,0.19285714285714284,positive
Mon Nov 13 15:15:46 +0000 2017,Washington Post,2017-11-15 12:19:30.654958,31,These people think Trump is too liberal on climate https://t.co/IHtrxQKgyM,930091827688067072,0.0,0.0,neutral
Mon Nov 13 15:10:41 +0000 2017,Washington Post,2017-11-15 12:19:30.654960,56,"Legendary Russian daredevil dies while base jumping from 22,000 feet in the Himalayas https://t.co/qHBesnPAST",930090549012566016,0.6666666666666666,0.06666666666666665,positive
Mon Nov 13 15:01:53 +0000 2017,Washington Post,2017-11-15 12:19:30.654963,90,"Analysis: ""Why now?"" Roy Moore's defenders are questioning the timing of new allegations.

Here's why now https://t.co/w8N6bGKrbN",930088334721994752,0.45454545454545453,0.13636363636363635,positive
Mon Nov 13 14:59:50 +0000 2017,Washington Post,2017-11-15 12:19:30.654965,55,"Trump picks former pharmaceutical executive who worked in government to lead Health and Human Services, replacing T… https://t.co/87LF6SoKYj",930087817555906561,0.05,0.0,neutral
Mon Nov 13 14:54:54 +0000 2017,Washington Post,2017-11-15 12:19:30.654968,19,"What happens in ""I Love You, Daddy,"" the Louis C.K. movie you might never get to see https://t.co/t3SalVbCZJ",930086577631584256,0.6,0.5,positive
Mon Nov 13 14:48:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654970,60,Canada fears a huge rush of asylum seekers if their U.S. protected status is lifted https://t.co/AWQGbwAdFh,930084854921822208,0.9,0.4000000000000001,positive
Mon Nov 13 14:43:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654972,45,Tough-talking sheriffs raise their voices in Trump era https://t.co/pLyoYcyWn9,930083597557649408,0.0,0.0,neutral
Mon Nov 13 14:37:10 +0000 2017,Washington Post,2017-11-15 12:19:30.654975,247,Fact Checker: All the known times the Trump campaign met with Russians https://t.co/9r6abnIdLS,930082111335337984,0.0,0.0,neutral
Mon Nov 13 14:24:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654977,69,Arizona State professor resigns after Catholic diocese reveals dark secret https://t.co/D3anVbMbxs,930078821713399818,0.39999999999999997,-0.18333333333333335,negative
Mon Nov 13 14:12:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654979,45,"After Trump’s visit to Japan, U.S. ambassador enters fray over Okinawa base https://t.co/VSieR7HvzO",930075801655087104,1.0,-0.8,negative
Mon Nov 13 14:06:02 +0000 2017,Washington Post,2017-11-15 12:19:30.654981,66,The Daily 202: Six ways Trump’s Putin comments on Asia trip erode U.S. credibility https://t.co/V9wsgR9gbH,930074279093383168,0.0,0.0,neutral
Mon Nov 13 14:05:45 +0000 2017,Washington Post,2017-11-15 12:19:30.654984,451,Undercover video shows farmworkers beating cows with metal rods https://t.co/Fm8XJfodpk,930074206141865984,0.0,0.0,neutral
Mon Nov 13 13:59:04 +0000 2017,Washington Post,2017-11-15 12:19:30.654986,60,Perspective: Why Donald Trump’s foreign policy ambitions will always collapse https://t.co/ze9nCQuQ9r,930072525647859712,0.125,-0.125,negative
Mon Nov 13 13:56:33 +0000 2017,Washington Post,2017-11-15 12:19:30.654989,25,"Duterte’s assistant is a selfie king, and nailed his shot with Trump https://t.co/nGoR3tRDIz",930071892261789696,0.0,0.0,neutral
Mon Nov 13 13:47:05 +0000 2017,Washington Post,2017-11-15 12:19:30.654991,113,"""Trump’s real constituency isn’t the white working class at all"" https://t.co/vBnzBcTnoV via @PostOpinions",930069507640647682,0.15000000000000002,0.1,positive
Mon Nov 13 13:46:02 +0000 2017,Washington Post,2017-11-15 12:19:30.654993,53,"American detained trying to enter North Korea, while North Korean soldier escapes south https://t.co/I8jhpp64k7",930069245173657600,0.0,0.0,neutral
Mon Nov 13 13:44:03 +0000 2017,Washington Post,2017-11-15 12:19:30.654996,358,"He has never tried a case, but Trump wants to make him judge for life https://t.co/AJxbZflMGK",930068747498508288,0.1,0.2,positive
Mon Nov 13 13:32:06 +0000 2017,Washington Post,2017-11-15 12:19:30.654998,70,"There are 18,000 child soldiers in South Sudan. Here's the story of one boy rescued from the battlefield https://t.co/TGBH1CDZkJ",930065739456876544,0.0,0.0,neutral
Mon Nov 13 13:31:41 +0000 2017,Washington Post,2017-11-15 12:19:30.655000,161,This ancient shark with a snake head and 300 teeth is why we should just say nope to the ocean https://t.co/1JXBMvfW59,930065632044994561,0.0,0.0,neutral
Mon Nov 13 13:19:13 +0000 2017,Washington Post,2017-11-15 12:19:30.655003,37,"MTV EMAs: Jared Leto tells London crowd America is ""a land of immigrants … we welcome you"" https://t.co/o47X1uqyqU",930062497696149505,0.9,0.8,positive
Mon Nov 13 13:11:14 +0000 2017,Washington Post,2017-11-15 12:19:30.655005,106,"Befuddled by group handshake, Trump strains, grimaces and finally succeeds https://t.co/sVurOaa1mi",930060486606979072,0.1,0.7,positive
Mon Nov 13 12:59:17 +0000 2017,Washington Post,2017-11-15 12:19:30.655007,158,Analysis: Trump’s incoherent message to America’s allies in Asia https://t.co/i7WSuS8q2M,930057479098064898,0.16666666666666666,-0.20000000000000004,negative
Mon Nov 13 12:51:53 +0000 2017,Washington Post,2017-11-15 12:19:30.655010,61,Sean Hannity’s fans call for Keurig boycott after coffee maker pulls ads from his show https://t.co/c6o57UOlHz,930055618202886144,0.0,0.0,neutral
Mon Nov 13 12:44:45 +0000 2017,Washington Post,2017-11-15 12:19:30.655012,79,"""Pray for an Islamic Holocaust"": Tens of thousands from Europe’s far right march in Poland https://t.co/xdNdPt3nVC",930053822415822853,0.7678571428571428,0.19285714285714284,positive
Mon Nov 13 12:37:39 +0000 2017,Washington Post,2017-11-15 12:19:30.655015,77,"3-year-old fatally shoots 1-year-old with father’s gun, police say https://t.co/O9WPQrxgPN",930052037231988736,0.0,0.0,neutral
Mon Nov 13 12:30:40 +0000 2017,Washington Post,2017-11-15 12:19:30.655018,951,More than 400 millionaires tell Congress: Don’t cut our taxes https://t.co/BtMRmjomnt,930050277201317889,0.5,0.5,positive
Mon Nov 13 12:23:07 +0000 2017,Washington Post,2017-11-15 12:19:30.655020,152,"James B. Comey, called a ""liar"" and ""leaker"" by Trump, tweets a quote about truth and justice https://t.co/gs8l5xKR1L",930048378171478017,0.0,0.0,neutral
Mon Nov 13 12:16:00 +0000 2017,Washington Post,2017-11-15 12:19:30.655022,84,Analysis: SNL hits the nail on the head: The DNC is old and out of touch https://t.co/Xy4s7HlbSZ,930046586473844736,0.2,0.1,positive
Mon Nov 13 12:08:49 +0000 2017,Washington Post,2017-11-15 12:19:30.655025,24,The love of his life was lured into a deadly trap. Then so was he. https://t.co/WQKBC7JNQd,930044781069324288,0.5,0.15,positive
Mon Nov 13 12:01:25 +0000 2017,Washington Post,2017-11-15 12:19:30.655027,26,8-year-old dies after slamming her drag racing car into barrier at Australian track https://t.co/iw7FXNSodp,930042918953504768,0.035416666666666666,-0.05,negative
Mon Nov 13 11:54:11 +0000 2017,Washington Post,2017-11-15 12:19:30.655029,48,Perspective: How the military is making it hard to remember our wars https://t.co/57Pc84RVjW,930041095219752961,0.3208333333333333,-0.19583333333333336,negative
Mon Nov 13 11:53:55 +0000 2017,Washington Post,2017-11-15 12:19:30.655032,80,"The 7.3-magnitude quake leaves almost 4,000 people wounded, mainly in western Iran https://t.co/qCMR3eS0FA",930041029654392832,0.0,0.0,neutral
Mon Nov 13 11:47:15 +0000 2017,Washington Post,2017-11-15 12:19:30.655034,102,News photographer who protested White House restrictions on access gets revenge with revealing shot of Trump https://t.co/xF4OJcmgQL,930039351010045954,0.0,0.0,neutral
Mon Nov 13 11:40:30 +0000 2017,Washington Post,2017-11-15 12:19:30.655036,20,"A sore throat, coughing, hoarseness might be signs of something other than a cold https://t.co/ee7RX0f8Fs",930037655282348035,0.6875,-0.3625,negative
Mon Nov 13 11:34:51 +0000 2017,Washington Post,2017-11-15 12:19:30.655038,138,Death toll spikes to more than 300 after powerful quake on Iran-Iraq border https://t.co/qCMR3eS0FA,930036229718134784,0.75,0.4,positive
Mon Nov 13 11:33:30 +0000 2017,Washington Post,2017-11-15 12:19:30.655041,137,"""Pray for an Islamic Holocaust"": Tens of thousands from Europe’s far right march in Poland https://t.co/AVMSvXTxad",930035892085026816,0.7678571428571428,0.19285714285714284,positive
Mon Nov 13 11:01:40 +0000 2017,Washington Post,2017-11-15 12:19:30.655043,175,Fossil fuel emissions projected to reach an all-time high in 2017 — dashing hopes of progress https://t.co/F6GTPgWuIV,930027881228591104,0.5399999999999999,0.16,positive
Mon Nov 13 10:48:26 +0000 2017,Washington Post,2017-11-15 12:19:30.655045,91,Why getting even may make you feel worse in the long run https://t.co/PbWhRTm7tI,930024549948764160,0.5,-0.225,negative
Mon Nov 13 10:15:56 +0000 2017,Washington Post,2017-11-15 12:19:30.655048,33,"John H. Cushman, Army general who brought new flexibility to military planning, dies at 96 https://t.co/fYc2oiHYPh",930016373400657920,0.35151515151515156,0.02878787878787879,positive
Mon Nov 13 09:57:49 +0000 2017,Washington Post,2017-11-15 12:19:30.655050,76,Death toll spikes to more than 300 after powerful quake on Iran-Iraq border https://t.co/0AI1hrbC6W,930011810417213440,0.75,0.4,positive
Mon Nov 13 09:44:24 +0000 2017,Washington Post,2017-11-15 12:19:30.655052,48,From The Post's Editorial Board: Trump’s trip to Asia is a festival of flattery https://t.co/YaC9QTTl1v,930008435470499841,0.0,0.0,neutral
Mon Nov 13 09:10:56 +0000 2017,Washington Post,2017-11-15 12:19:30.655054,69,"American detained trying to enter North Korea, while North Korean soldier escapes south https://t.co/0Ju2k0QXB8",930000013224304640,0.0,0.0,neutral
Mon Nov 13 09:03:16 +0000 2017,Washington Post,2017-11-15 12:19:30.655056,19,"Opinion: ""Thoughts and prayers"" mean more than critics claim https://t.co/rMIzZMXpcW",929998082414178304,0.59375,0.09375,positive
Mon Nov 13 08:30:42 +0000 2017,Washington Post,2017-11-15 12:19:30.655059,327,Perspective: Why politicians got away with sexual misconduct for so long https://t.co/DwXzsGFviS,929989890091175936,0.6166666666666667,0.225,positive
Mon Nov 13 07:58:36 +0000 2017,Washington Post,2017-11-15 12:19:30.655061,16,"Why trainers work through the pain of an injury, even if you shouldn’t https://t.co/xOVEwW4QA5",929981812457254912,0.0,0.0,neutral
Mon Nov 13 07:28:22 +0000 2017,Washington Post,2017-11-15 12:19:30.655063,102,"In Asia, Trump was briefly befuddled by a group handshake. Nevertheless, he persisted. https://t.co/j0AxBAYbdZ",929974202295341056,0.3333333333333333,0.0,neutral
Mon Nov 13 07:20:42 +0000 2017,Washington Post,2017-11-15 12:19:30.655066,81,"What music do psychopaths like? More Bieber, less Bach. https://t.co/ACEgDacd9u",929972272877711360,0.2833333333333333,0.16666666666666669,positive
Mon Nov 13 06:46:02 +0000 2017,Washington Post,2017-11-15 12:19:30.655068,263,Trump boasts of a ‘great relationship’ with Philippines’ Duterte at first formal meeting. Human rights advocates ar… https://t.co/WDWFLemRCu,929963547387457536,0.39444444444444443,0.35000000000000003,positive
Mon Nov 13 06:33:51 +0000 2017,Washington Post,2017-11-15 12:19:30.655070,149,Perspective: We’re not even close to being prepared for the rising waters https://t.co/saIvsFW5Ns,929960481116381191,0.0,0.0,neutral
Mon Nov 13 06:03:22 +0000 2017,Washington Post,2017-11-15 12:19:30.655073,72,Opinion: New York Times sues woman for allegedly impersonating Times reporter https://t.co/QvTojT4RqZ,929952812821368832,0.2772727272727273,0.018181818181818174,positive
Mon Nov 13 05:30:08 +0000 2017,Washington Post,2017-11-15 12:19:30.655075,15,The only gift guide you need this holiday season https://t.co/1B5yY2z7Mq,929944446644441090,1.0,0.0,neutral
Mon Nov 13 05:27:34 +0000 2017,Washington Post,2017-11-15 12:19:30.655077,336,"Veteran who lost both legs runs 31 marathons in 31 days in 31 cities, trailed every step https://t.co/gmQ3iZPaAk",929943800927092736,0.0,0.0,neutral
Mon Nov 13 04:57:02 +0000 2017,Washington Post,2017-11-15 12:19:30.655080,68,"These crabs can grow up to 3 feet — and hunt birds, a biologist’s video proves https://t.co/EvcwEjnZ3A",929936115838144512,0.0,0.3,positive
Mon Nov 13 04:18:25 +0000 2017,Washington Post,2017-11-15 12:19:30.655083,148,News photographer who protested White House restrictions on access gets revenge with revealing shot of Trump https://t.co/P1AC16AyZS,929926399363833856,0.0,0.0,neutral
Mon Nov 13 04:10:36 +0000 2017,Washington Post,2017-11-15 12:19:30.655085,123,Moore seeks to refocus campaign on conservative religious values amid firestorm over allegations of sexual miscondu… https://t.co/NRZwc0e9Mt,929924430997925888,0.5416666666666667,0.25,positive
Mon Nov 13 04:02:02 +0000 2017,Washington Post,2017-11-15 12:19:30.655087,28,Perspective | Letter from Yemen’s capital: I heard a huge explosion near our home https://t.co/8TDdQ1OCZy,929922277722017792,0.65,0.25000000000000006,positive
Mon Nov 13 03:38:04 +0000 2017,Washington Post,2017-11-15 12:19:30.655090,290,Analysis: Where do kids learn to undervalue women? From their parents. https://t.co/snM4fbsbCE,929916245302038533,0.0,0.0,neutral
Mon Nov 13 03:32:06 +0000 2017,Washington Post,2017-11-15 12:19:30.655092,292,"Stephen Curry pushes ""actual ways"" to help veterans, alludes to Trump’s rhetoric as ""noise"" https://t.co/VVmJR2e0vY",929914743212650496,0.1,0.0,neutral
Mon Nov 13 03:28:09 +0000 2017,Washington Post,2017-11-15 12:19:30.655095,142,"Opinion: President Trump suggests it’s fake news that he watches ""fake news""  https://t.co/SS4A9QzKpC",929913749384892416,1.0,-0.5,negative
Mon Nov 13 02:58:12 +0000 2017,Washington Post,2017-11-15 12:19:30.655097,100,"At the  MTV European Music Awards, Jared Leto tells the London crowd America is ‘a land of immigrants … we welcome… https://t.co/fRXOEArev5",929906211209785344,0.0,0.0,neutral
Mon Nov 13 02:25:02 +0000 2017,Washington Post,2017-11-15 12:19:30.655099,54,"The rise and fall of the Podestas, Washington’s powerful political brother act https://t.co/iPVRWJbzI5",929897867506077696,0.55,0.15,positive
Mon Nov 13 01:55:05 +0000 2017,Washington Post,2017-11-15 12:19:30.655102,52,"Lebanese prime minister whose resignation shook the region says he will return ""very soon"" https://t.co/jHQFaGBUzI",929890328487907328,0.3,0.2,positive
Mon Nov 13 01:44:54 +0000 2017,Washington Post,2017-11-15 12:19:30.655104,37,"The love of his life was lured into a deadly trap in 2010. Years later, so was he. https://t.co/lnuQp7O6kx",929887764186849281,0.3333333333333333,0.09999999999999999,positive
Mon Nov 13 01:34:10 +0000 2017,Washington Post,2017-11-15 12:19:30.655106,78,Opinion | When strongmen meet: Trump and Duterte in Manila https://t.co/CTukBFjltC,929885065605206016,0.0,0.0,neutral
Mon Nov 13 00:55:03 +0000 2017,Washington Post,2017-11-15 12:19:30.655109,65,21 children injured after platform collapses at San Diego parkour gym for kids https://t.co/BIrJQFKgAq,929875220974002176,0.0,0.0,neutral
Mon Nov 13 00:42:03 +0000 2017,Washington Post,2017-11-15 12:19:30.655111,15,"Analysis: Everyone is talking about the Cowboys, Jerry Jones and Ezekiel Elliott, exactly how Jones likes it https://t.co/ZQwzTFUDF4",929871947848208386,0.25,0.25,positive
Mon Nov 13 00:25:43 +0000 2017,Washington Post,2017-11-15 12:19:30.655113,148,"Buoyed by Trump, sheriffs from deep-blue states and conservative strongholds alike are using rhetoric that puts som… https://t.co/1dqZAumr0Z",929867839095259136,0.0,0.0,neutral
Mon Nov 13 00:13:29 +0000 2017,Washington Post,2017-11-15 12:19:30.655115,32,Tough decisions loom as congressional Republicans move closer to tax-cut plan https://t.co/4vj0h0DGo0,929864760895696899,0.8333333333333334,-0.3888888888888889,negative
Mon Nov 13 00:05:06 +0000 2017,Washington Post,2017-11-15 12:19:30.655118,181,"James B. Comey, called a ‘liar’ and ‘leaker’ by Trump, tweets a quote about truth and justice https://t.co/r1rQekdbFY",929862649969565696,0.0,0.0,neutral
Mon Nov 13 00:04:14 +0000 2017,Washington Post,2017-11-15 12:19:31.012336,301,SNL hits the nail on the head: The DNC is old and out of touch https://t.co/VKYqjWFySa,929862430246821890,0.2,0.1,positive
Mon Nov 13 00:01:05 +0000 2017,Washington Post,2017-11-15 12:19:31.012361,229,"New Delhi’s ""gas chamber"" smog is so bad that United Airlines has stopped flying there https://t.co/X8ufcDY9Kv",929861639834341377,0.5606060606060606,-0.28181818181818175,negative
Sun Nov 12 23:57:33 +0000 2017,Washington Post,2017-11-15 12:19:31.012366,71,"Liz Smith, gossip columnist who dished on authors, entertainers, politicians and celebrities, dies at 94 https://t.co/rfnGJHHL8B",929860748628627456,0.0,0.0,neutral
Sun Nov 12 23:41:26 +0000 2017,Washington Post,2017-11-15 12:19:31.012371,90,"A mother married her son and then her daughter, who just pleaded guilty to incest, officials say https://t.co/IDqASOjZ7T",929856695953756160,0.625,-0.125,negative
Sun Nov 12 23:08:23 +0000 2017,Washington Post,2017-11-15 12:19:31.012377,59,This museum didn’t think its Hitler statue was a problem — until the complaints started. https://t.co/dvMo4RQPCu,929848375297667075,0.0,0.0,neutral
